2025-10-16 22:40:26.4|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Performing DB Operation
2025-10-16 22:40:26.5|Info|DatabaseEngineVersionCheck|SQLite 3.49.2
2025-10-16 22:40:26.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0997751s
2025-10-16 22:40:26.5|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrated
2025-10-16 22:40:26.5|Info|FluentMigrator.Runner.MigrationRunner|=> 0.1153084s
2025-10-16 22:40:26.6|Info|MigrationController|*** Migrating data source=/config/logs.db;cache size=-20000;datetimekind=Utc;journal mode=Wal;pooling=True;version=3;busytimeout=100 ***
2025-10-16 22:40:26.7|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrating
2025-10-16 22:40:26.8|Info|FluentMigrator.Runner.MigrationRunner|PerformDBOperation 
2025-10-16 22:40:26.8|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|Performing DB Operation
2025-10-16 22:40:26.8|Info|DatabaseEngineVersionCheck|SQLite 3.49.2
2025-10-16 22:40:26.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0106029s
2025-10-16 22:40:26.8|Info|FluentMigrator.Runner.MigrationRunner|DatabaseEngineVersionCheck migrated
2025-10-16 22:40:26.8|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0117539s
2025-10-16 22:40:27.3|Info|Microsoft.Hosting.Lifetime|Now listening on: http://[::]:9696
2025-10-16 22:40:27.4|Info|CommandExecutor|Starting 3 threads for tasks.
2025-10-16 22:40:27.6|Info|ManagedHttpDispatcher|IPv4 is available: True, IPv6 will be disabled
2025-10-16 22:40:28.2|Info|Microsoft.Hosting.Lifetime|Application started. Press Ctrl+C to shut down.
2025-10-16 22:40:28.2|Info|Microsoft.Hosting.Lifetime|Hosting environment: Production
2025-10-16 22:40:28.2|Info|Microsoft.Hosting.Lifetime|Content root path: /app/prowlarr/bin
2025-10-16 22:52:06.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-16 22:52:06.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-16 22:52:06.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-16 22:52:06.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 22:52:08.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 100, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 22:52:10.6|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 200, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 22:52:12.6|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 300, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 22:52:14.6|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 400, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 22:52:16.6|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 500, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:06:58.9|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-16 23:06:58.9|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-16 23:07:33.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:07:33.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-16 23:07:33.1|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-16 23:07:33.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-16 23:07:35.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 100, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:07:37.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 200, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:07:39.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 300, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:07:41.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 400, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:07:43.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 500, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:23:03.1|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-16 23:23:03.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:23:03.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-16 23:23:03.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-16 23:23:05.1|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 100, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:23:07.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 200, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:23:09.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 300, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:23:11.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 400, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:37:28.9|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-16 23:37:28.9|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-16 23:38:33.2|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:38:33.2|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-16 23:38:33.3|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-16 23:38:33.3|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-16 23:54:03.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-16 23:54:03.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-16 23:54:03.4|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-16 23:54:03.4|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 00:07:59.0|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2020, 2030, 2040, 2045, 2050, 2060]
2025-10-17 00:07:59.0|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [2000, 2010, 2040, 2020, 2030, 2045]
2025-10-17 00:09:38.5|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3010, 3030, 3040]
2025-10-17 00:09:38.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [], Offset: 0, Limit: 100, Categories: [3000, 3030, 3040, 3010]
2025-10-17 00:09:38.5|Info|ReleaseSearchService|Searching indexer(s): [Nzb.su] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5040, 5050, 5030, 5045, 5070]
2025-10-17 00:09:38.5|Info|ReleaseSearchService|Searching indexer(s): [NZBgeek] for Term: [] for Season / Episode:[], Offset: 0, Limit: 100, Categories: [5000, 5020, 5030, 5040, 5045, 5050, 5070]
2025-10-17 00:09:43.5|Warn|Newznab|Unable to connect to indexer [https://api.nzb.su/api?t=search&extended=1&cat=3030,3040,3010,3020,3000&apikey=(removed)&limit=100&offset=0]. This is typically caused by DNS/SSL issues. Check DNS settings, ensure IPv6 is working or disabled, and consider using different DNS servers or a VPN. See: 'https://wiki.servarr.com/prowlarr/troubleshooting#dns-ssl-connection-issues'

[v2.0.5.5160] System.Net.Http.HttpRequestException: Resource temporarily unavailable (api.nzb.su:443)
 ---> System.Net.Sockets.SocketException (11): Resource temporarily unavailable
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.ThrowException(SocketError error, CancellationToken cancellationToken)
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Sockets.Socket.<ConnectAsync>g__WaitForConnectWithCancellation|285_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken)
   at NzbDrone.Common.Http.Dispatchers.ManagedHttpDispatcher.attemptConnection(AddressFamily addressFamily, SocketsHttpConnectionContext context, CancellationToken cancellationToken) in ./Prowlarr.Common/Http/Dispatchers/ManagedHttpDispatcher.cs:line 355
   at NzbDrone.Common.Http.Dispatchers.ManagedHttpDispatcher.onConnect(SocketsHttpConnectionContext context, CancellationToken cancellationToken) in ./Prowlarr.Common/Http/Dispatchers/ManagedHttpDispatcher.cs:line 341
   at System.Net.Http.HttpConnectionPool.ConnectToTcpHostAsync(String host, Int32 port, HttpRequestMessage initialRequest, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack trace ---
   at System.Net.Http.HttpConnectionPool.ConnectToTcpHostAsync(String host, Int32 port, HttpRequestMessage initialRequest, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.ConnectAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.AddHttp2ConnectionAsync(QueueItem queueItem)
   at System.Threading.Tasks.TaskCompletionSourceWithCancellation`1.WaitWithCancellationAsync(CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.SendWithVersionDetectionAndRetryAsync(HttpRequestMessage request, Boolean async, Boolean doRequestAuth, CancellationToken cancellationToken)
   at System.Net.Http.AuthenticationHelper.SendWithAuthAsync(HttpRequestMessage request, Uri authUri, Boolean async, ICredentials credentials, Boolean preAuthenticate, Boolean isProxyAuth, Boolean doRequestAuth, HttpConnectionPool pool, CancellationToken cancellationToken)
   at System.Net.Http.DiagnosticsHandler.SendAsyncCore(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.DecompressionHandler.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpClient.<SendAsync>g__Core|83_0(HttpRequestMessage request, HttpCompletionOption completionOption, CancellationTokenSource cts, Boolean disposeCts, CancellationTokenSource pendingRequestsCts, CancellationToken originalCancellationToken)
   at NzbDrone.Common.Http.Dispatchers.ManagedHttpDispatcher.GetResponseAsync(HttpRequest request, CookieContainer cookies) in ./Prowlarr.Common/Http/Dispatchers/ManagedHttpDispatcher.cs:line 120
   at NzbDrone.Common.Http.HttpClient.ExecuteRequestAsync(HttpRequest request, CookieContainer cookieContainer) in ./Prowlarr.Common/Http/HttpClient.cs:line 171
   at NzbDrone.Common.Http.HttpClient.ExecuteAsync(HttpRequest request) in ./Prowlarr.Common/Http/HttpClient.cs:line 70
   at NzbDrone.Core.Indexers.IndexerHttpClient.ExecuteProxiedAsync(HttpRequest request, ProviderDefinition definition) in ./Prowlarr.Core/Indexers/IndexerHttpClient.cs:line 43
   at NzbDrone.Core.Indexers.HttpIndexerBase`1.<>c.<<FetchIndexerResponse>b__57_0>d.MoveNext() in ./Prowlarr.Core/Indexers/HttpIndexerBase.cs:line 665
--- End of stack trace from previous location ---
   at Polly.ResiliencePipeline.<>c__9`2.<<ExecuteAsync>b__9_0>d.MoveNext()
--- End of stack trace from previous location ---
   at Polly.Outcome`1.GetResultOrRethrow()
   at Polly.ResiliencePipeline.ExecuteAsync[TResult,TState](Func`3 callback, TState state, CancellationToken cancellationToken)
   at NzbDrone.Core.Indexers.HttpIndexerBase`1.FetchIndexerResponse(IndexerRequest request) in ./Prowlarr.Core/Indexers/HttpIndexerBase.cs:line 664
   at NzbDrone.Core.Indexers.HttpIndexerBase`1.FetchPage(IndexerRequest request, IParseIndexerResponse parser) in ./Prowlarr.Core/Indexers/HttpIndexerBase.cs:line 587
   at NzbDrone.Core.Indexers.HttpIndexerBase`1.FetchReleases(Func`2 pageableRequestChainSelector, SearchCriteriaBase searchCriteria, Boolean isRecent) in ./Prowlarr.Core/Indexers/HttpIndexerBase.cs:line 428


2025-10-17 00:09:43.5|Warn|Newznab|Unable to connect to indexer [https://api.nzbgeek.info/api?t=search&extended=1&cat=3010,3020,3030,3040,3000&apikey=(removed)&limit=100&offset=0]. This is typically caused by DNS/SSL issues. Check DNS settings, ensure IPv6 is working or disabled, and consider using different DNS servers or a VPN. See: 'https://wiki.servarr.com/prowlarr/troubleshooting#dns-ssl-connection-issues'

[v2.0.5.5160] System.Net.Http.HttpRequestException: Resource temporarily unavailable (api.nzbgeek.info:443)
 ---> System.Net.Sockets.SocketException (11): Resource temporarily unavailable
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.ThrowException(SocketError error, CancellationToken cancellationToken)
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
   at System.Net.Sockets.Socket.<ConnectAsync>g__WaitForConnectWithCancellation|285_0(AwaitableSocketAsyncEventArgs saea, ValueTask connectTask, CancellationToken cancellationToken)
   at NzbDrone.Common.Http.Dispatchers.ManagedHttpDispatcher.attemptConnection(AddressFamily addressFamily, SocketsHttpConnectionContext context, CancellationToken cancellationToken) in ./Prowlarr.Common/Http/Dispatchers/ManagedHttpDispatcher.cs:line 355
   at NzbDrone.Common.Http.Dispatchers.ManagedHttpDispatcher.onConnect(SocketsHttpConnectionContext context, CancellationToken cancellationToken) in ./Prowlarr.Common/Http/Dispatchers/ManagedHttpDispatcher.cs:line 341
   at System.Net.Http.HttpConnectionPool.ConnectToTcpHostAsync(String host, Int32 port, HttpRequestMessage initialRequest, Boolean async, CancellationToken cancellationToken)
   --- End of inner exception stack trace ---
   at System.Net.Http.HttpConnectionPool.ConnectToTcpHostAsync(String host, Int32 port, HttpRequestMessage initialRequest, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.ConnectAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.AddHttp2ConnectionAsync(QueueItem queueItem)
   at System.Threading.Tasks.TaskCompletionSourceWithCancellation`1.WaitWithCancellationAsync(CancellationToken cancellationToken)
   at System.Net.Http.HttpConnectionPool.SendWithVersionDetectionAndRetryAsync(HttpRequestMessage request, Boolean async, Boolean doRequestAuth, CancellationToken cancellationToken)
   at System.Net.Http.AuthenticationHelper.SendWithAuthAsync(HttpRequestMessage request, Uri authUri, Boolean async, ICredentials credentials, Boolean preAuthenticate, Boolean isProxyAuth, Boolean doRequestAuth, HttpConnectionPool pool, CancellationToken cancellationToken)
   at System.Net.Http.DiagnosticsHandler.SendAsyncCore(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.DecompressionHandler.SendAsync(HttpRequestMessage request, Boolean async, CancellationToken cancellationToken)
   at System.Net.Http.HttpClient.<SendAsync>g__Core|83_0(HttpRequestMessage request, HttpCompletionOption completionOption, CancellationTokenSource cts, Boolean disposeCts, CancellationTokenSource pendingRequestsCts, CancellationToken originalCancellationToken)
   at NzbDrone.Common.Http.Dispatchers.ManagedHttpDispatcher.GetResponseAsync(HttpRequest request, CookieContainer cookies) in ./Prowlarr.Common/Http/Dispatchers/ManagedHttpDispatcher.cs:line 120
   at NzbDrone.Common.Http.HttpClient.ExecuteRequestAsync(HttpRequest request, CookieContainer cookieContainer) in ./Prowlarr.Common/Http/HttpClient.cs:line 171
   at NzbDrone.Common.Http.HttpClient.ExecuteAsync(HttpRequest request) in ./Prowlarr.Common/Http/HttpClient.cs:line 70
   at NzbDrone.Core.Indexers.IndexerHttpClient.ExecuteProxiedAsync(HttpRequest request, ProviderDefinition definition) in ./Prowlarr.Core/Indexers/IndexerHttpClient.cs:line 43
   at NzbDrone.Core.Indexers.HttpIndexerBase`1.<>c.<<FetchIndexerResponse>b__57_0>d.MoveNext() in ./Prowlarr.Core/Indexers/HttpIndexerBase.cs:line 665
--- End of stack trace from previous location ---
   at Polly.ResiliencePipeline.<>c__9`2.<<ExecuteAsync>b__9_0>d.MoveNext()
--- End of stack trace from previous location ---
   at Polly.Outcome`1.GetResultOrRethrow()
   at Polly.ResiliencePipeline.ExecuteAsync[TResult,TState](Func`3 callback, TState state, CancellationToken cancellationToken)
   at NzbDrone.Core.Indexers.HttpIndexerBase`1.FetchIndexerResponse(IndexerRequest request) in ./Prowlarr.Core/Indexers/HttpIndexerBase.cs:line 664
   at NzbDrone.Core.Indexers.HttpIndexerBase`1.FetchPage(IndexerRequest request, IParseIndexerResponse parser) in ./Prowlarr.Core/Indexers/HttpIndexerBase.cs:line 587
   at NzbDrone.Core.Indexers.HttpIndexerBase`1.FetchReleases(Func`2 pageableRequestChainSelector, SearchCriteriaBase searchCriteria, Boolean isRecent) in ./Prowlarr.Core/Indexers/HttpIndexerBase.cs:line 428


2025-10-17 00:09:48.5|Warn|Newznab|Unable to connect to indexer [https://api.nzbgeek.info/api?t=search&extended=1&cat=5020,5030,5040,5045,5050,5060,5070,5080,5000&apikey=(removed)&limit=100&offset=0]. This is typically caused by DNS/SSL issues. Check DNS settings, ensure IPv6 is working or disabled, and consider using different DNS servers or a VPN. See: 'https://wiki.servarr.com/prowlarr/troubleshooting#dns-ssl-connection-issues'

[v2.0.5.5160] System.Net.Http.HttpRequestException: Resource temporarily unavailable (api.nzbgeek.info:443)
 ---> System.Net.Sockets.SocketException (11): Resource temporarily unavailable
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.ThrowException(SocketError error, CancellationToken cancellationToken)
   at System.Net.Sockets.Socket.AwaitableSocketAsyncEventArgs.System.Threading.Tasks.Sources.IValueTaskSource.GetResult(Int16 token)
